FECHA,Transporte,Ruta,Repartidor,Destinatario mcía.,Entrega,Material,Denominación,Cantidad entrega,Un.medida venta,Destinatario mcía.,Nombre 1,Nombre 2,Calle,CP,Población,ZonaTransp,ZonaTransp,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,0ZU0024,GRANINI PIÑA 20CL 24U,1,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,0RF0296,RED BULL ENERGY DRINK 25CL LATA 24U,1,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,ED15LN,ESTRELLA DAMM 1/5 LN,2,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,0ZU0021,GRANINI NARANJA 20CL 24U,1,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,0ZU0026,GRANINI MANZANA  20CL 24U,1,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,ED13,ESTRELLA DAMM 1/3 RET. PP,4,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,FD13,FREE DAMM 1/3 RET.,1,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104298,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100737231,Bar Els 4 Vents,Bar Els 4 Vents,Passeig de la Muntanya 154,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104299,ED13,ESTRELLA DAMM 1/3 RET. PP,7,CAJ,9100723531,RESTAURANTE XAP,RESTAURANTE XAP,Carrer de Girona 321,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104299,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,7,CAJ,9100723531,RESTAURANTE XAP,RESTAURANTE XAP,Carrer de Girona 321,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104299,0AM1610,GIMAR MAGDALENA CASERA 710G 9U,1,CAJ,9100723531,RESTAURANTE XAP,RESTAURANTE XAP,Carrer de Girona 321,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104299,0LM1158,GC SERV.MINI SERVICIO BLC 1C.17x17 400U,40,UN,9100723531,RESTAURANTE XAP,RESTAURANTE XAP,Carrer de Girona 321,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104299,0LM2481,GC HIGIENICO 2C. ECO+495/100M-18U,1,CAJ,9100723531,RESTAURANTE XAP,RESTAURANTE XAP,Carrer de Girona 321,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104299,ED13,ESTRELLA DAMM 1/3 RET. PP,4,CAJ,9100723531,RESTAURANTE XAP,RESTAURANTE XAP,Carrer de Girona 321,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104299,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,CAJ,9100723531,RESTAURANTE XAP,RESTAURANTE XAP,Carrer de Girona 321,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104300,0AG0019,FONT D.OR MAXIMUM NATURAL 1/2 RET 20U,9,CAJ,9100603628,RESTAURANTE BUENA SUERTE,RESTAURANTE BUENA SUERTE,PASEO MUNTANYA 90,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104300,3ENV0058,C.C. 1/2 FONT D'OR MAXIMUM,9,CAJ,9100603628,RESTAURANTE BUENA SUERTE,RESTAURANTE BUENA SUERTE,PASEO MUNTANYA 90,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,ED13,ESTRELLA DAMM 1/3 RET. PP,5,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,5,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,ED15LN,ESTRELLA DAMM 1/5 LN,2,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,2,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,ED30,ESTRELLA DAMM BARRIL 30,5,BRL,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,BRL30V,BARRIL INOX 30L. EURONORMA,5,BRL,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,TB8,BOTELLAS CARBONICO 8 KILOS,1,TB,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,TB8V,BOTELLAS CARBONICO 8 KG.VACIOS,1,TB,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,FD13,FREE DAMM 1/3 RET.,1,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,FD13,FREE DAMM 1/3 RET.,1,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104301,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100558085,BAR CAMPO FUTBOL MONTMELO,BAR CAMPO FUTBOL MONTMELO,Carrer Folch i Torras 1,08160,MONTMELÓ,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,4,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",2,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,VE13SP,AGUA VERI 1/3 PET CAJA 35U. T.TH,2,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0LT0032,CACAOLAT VIDRIO 20CL RET 30U,2,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,3ENV0029,C.C. CACAOLAT 30 U.,2,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0LT0412,"CACAOLAT ORIGINAL 27,5CL PET 24U",1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0LT0090,LETONA SEMI SIN LACTOSA 1L PET 6U,2,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0LT0033,"LETONA GRAN CREME PET 1,5L PET 6U",12,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0RF0019,/-COCA COLA LATA 33CL 24U,3,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0RF0020,/-FANTA NARANJA LATA 33CL 24U,1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0RF0056,/-AQUARIUS NARANJA 33CL LATA 24U,1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0RF0079,/-COCA COLA ZERO LATA 33CL 24U,3,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0ZU0020,GRANINI MELOCOTON  20CL 24U,2,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0ZU0024,GRANINI PIÑA 20CL 24U,2,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0ZU0755,GRANINI MELOCOTON 3X20CL MINIBRICK 30U,1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0AM1291,AZUCAR BLANCO BOLSITA 7GR ''BARES''1000U,1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0AM5630,COLACAO SOBRE 16G 50U +2 VASOS,1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104302,0RF0021,/-FANTA LIMON LATA 33 CL 24U,1,CAJ,9100502995,FLECA BRETCHA (HOSPITAL),FLECA BRETCHA (HOSPITAL),CALLE FRANSCESC RIBAS 64,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104303,ED13LT,ESTRELLA DAMM 1/3 LATA,25,CAJ,9100443296,BODEGA CAMELOT,BODEGA CAMELOT,PLAZA SANT ISIDRE 11,08160,MONTMELO,DD13100029,MONTMELO,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,FD13,FREE DAMM 1/3 RET.,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,VE12SP,AGUA VERI 1/2 PET CAJA 24U. T.TH,2,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,VE32SP,"AGUA VERI 1,5L PET CAJA 12U.",2,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,0AG0183,VICHY CATALAN GAS 30CL RET 24U,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,3ENV0236,C.C. AGUA 1/3 VICHY-FONT D'OR,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,0CF0080,XPLICIT NATURAL CREMOSO 1KG,2,UN,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,0RF0337,/-COCA COLA ZERO ZERO 33CL LATA 24U,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,0LI0204,J&B RARE WHISKY 1L,3,BOT,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,FDL13,FREE DAMM LIMON 1/3 RET. PP,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,0AM1290,XPLICIT AZUCAR 7GR  1000U,2,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,0AM1634,XPLICIT EDULCORANTE 1G 150U,2,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104304,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,2,CAJ,9100043799,BAR ALASKA,BAR ALASKA,CALLE FRANCESC RIBAS 1,08402,GRANOLLERS,DD13100013,GRAN. PASEIG MUNTAN,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,ED13,ESTRELLA DAMM 1/3 RET. PP,4,CAJ,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,4,CAJ,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,FD13,FREE DAMM 1/3 RET.,1,CAJ,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,VO13,VOLL-DAMM 1/3 RET.,1,CAJ,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,ED30,ESTRELLA DAMM BARRIL 30,8,BRL,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104306,BRL30V,BARRIL INOX 30L. EURONORMA,8,BRL,9100042964,HOTEL CIUTAT DE GRANOLLERS,FONDESE S.L.,Turó d'en Bruguet 2,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,ED13,ESTRELLA DAMM 1/3 RET. PP,2,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,2,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,ED15LN,ESTRELLA DAMM 1/5 LN,1,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,CJ15,CAJA DAMM+BOT.1/5RET VACIO EN P.PLAS.A13,1,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,NTL13LT6,NESTEA LIMON 1/3 LATA 4U-PACK 6U.,1,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,0AM1167,MARINAS PATATAS OLIVA 47G  10U,2,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,0LM1033,RESSOL BAYETA MICROFIBRA GRIS 40x38 10U,1,UN,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,VO13,VOLL-DAMM 1/3 RET.,1,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,ED13,ESTRELLA DAMM 1/3 RET. PP,1,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104308,CJ13,CAJA DAMM+BOT.1/3RET VACIO EN P.PLAS.A13,1,CAJ,9100042037,ALORA,ALORA,AVENIDA PARC S/N,08402,GRANOLLERS,DD13100017,GRAN. GIRONA,
04/03/2026,11534299,DR0001,850012,JORDI PUIGDELLIRE GALERA,828104309,ED13,ESTRELLA DAMM 1/3 RET. PP,2,CAJ,9100040748,RESTAURANTE RAMASSA,BORREGUERO LLESTANOS LAURA,BARCELONES 9,08520,CORRO D´AVALL,DD13100020,GRAN. RAMASSAR,
